DesMinDB_DataProyectoMineria_Sexo,DesMinDB_DataProyectoMineria_Zona,DesMinDB_DataProyectoMineria_Departamento,DesMinDB_DataProyectoMineria_Etario,DesMinDB_DataProyectoMineria_Grupo,DesMinDB_DataProyectoMineria_No_carente,DesMinDB_DataProyectoMineria_Valor,DesMinDB_DataProyectoMineria_Total,DesMinDB_DataProyectoMineria_Proporción,DesMinDB_DataProyectoMineria_Variable,DesMinDB_DataProyectoMineria_ID,DesMinDB_DataProyectoMineria_Nombre_dpto
Mujer,Urbano,8,Menor,Colombiana,7567196,2233413,2990132,746927894822035,Sin fuente de ingresos,3982,Atlántico
Mujer,Urbano,8,Menor,Colombiana,7676738,22224587,2990132,743264411069478,Hacinamiento,810,Atlántico
Mujer,Urbano,8,Menor,Colombiana,27651873,2249452,2990132,752291872064511,Sin alcantarillado,2914,Atlántico
Mujer,Urbano,8,Menor,Colombiana,29069183,83214177,2990132,278295998303754,Sin pisos duraderos,6118,Atlántico
Mujer,Urbano,8,Menor,Colombiana,29846018,55306835,2990132,18496452664966,Sin paredes duraderas,6652,Atlántico
Mujer,Urbano,8,Menor,Colombiana,92047781,89001789,10094796,881660104869876,Sin empleo,7150,Atlántico
Mujer,Urbano,8,Menor,Retornada,172411,81784485,1805894,45287533487569,Sin pisos duraderos,6117,Atlántico
Mujer,Urbano,8,Menor,Retornada,1302011,50388324,1805894,279021492955844,Sin refrigerador,4515,Atlántico
Mujer,Urbano,8,Menor,Retornada,1683726,12216805,1805894,676496239535654,Sin alcantarillado,2913,Atlántico
Mujer,Urbano,8,Menor,Retornada,1720741,851534996,1805894,471530995728431,Sin combustible adecuado para cocinar,275,Atlántico
Mujer,Urbano,8,Menor,Retornada,1758243,476505928,1805894,26386151568143,Sin electricidad,5583,Atlántico
Mujer,Urbano,8,Menor,Retornada,1760305,45589424,1805894,252447950987157,Sin recogida de basuras,1343,Atlántico
Mujer,Urbano,8,Menor,Retornada,1767723,381711235,1805894,211369678951256,Sin sanitario,5049,Atlántico
Mujer,Urbano,8,Menor,Retornada,1805894,0,1805894,0,Sin acueducto,1877,Atlántico
Mujer,Urbano,8,Menor,Retornada,1805894,0,1805894,0,Sin paredes duraderas,6651,Atlántico
Mujer,Urbano,8,Menor,Retornada,17262671,79626907,1805894,440927911605,Sin suministro continuo de agua,2393,Atlántico
Mujer,Urbano,8,Menor,Retornada,60525585,1200638,1805894,664844115989089,Sin fuente de ingresos,3981,Atlántico
Mujer,Urbano,8,Menor,Retornada,70333174,1102562,1805894,61053528058679,Hacinamiento,809,Atlántico
Mujer,Urbano,8,Menor,Retornada,98607576,81981824,1805894,453968084505514,Sin espacio exclusivo para la cocina,3447,Atlántico
Mujer,Urbano,8,Menor,Retornada,851534996,0,851534996,0,Sin empleo,7149,Atlántico
Mujer,Urbano,8,Menor,Venezolana,171808,1390743,31088231,447353533882323,Hacinamiento,808,Atlántico
Mujer,Urbano,8,Menor,Venezolana,305741,51413414,31088231,165379027195211,Sin sanitario,5048,Atlántico
Mujer,Urbano,8,Menor,Venezolana,310782,10030424,31088231,322643768312195,Sin paredes duraderas,6650,Atlántico
Mujer,Urbano,8,Menor,Venezolana,1361181,1747642,31088231,562155498651564,Sin fuente de ingresos,3980,Atlántico
Mujer,Urbano,8,Menor,Venezolana,2491509,61731372,31088231,19856830065371,Sin espacio exclusivo para la cocina,3446,Atlántico
Mujer,Urbano,8,Menor,Venezolana,2757081,3246005,3081682,105332250374958,Sin suministro continuo de agua,2392,Atlántico
Mujer,Urbano,8,Menor,Venezolana,2867958,2408652,31088231,774779369080216,Sin refrigerador,4514,Atlántico
Mujer,Urbano,8,Menor,Venezolana,2878191,2306325,31088231,741864340881924,Sin alcantarillado,2912,Atlántico
Mujer,Urbano,8,Menor,Venezolana,2900966,23294905,3133915,743316426897347,Sin empleo,7148,Atlántico
Mujer,Urbano,8,Menor,Venezolana,3031825,7699799,31088231,247675687947635,Sin recogida de basuras,1342,Atlántico
Mujer,Urbano,8,Menor,Venezolana,3056112,5271105,31088231,169553069777434,Sin pisos duraderos,6116,Atlántico
Mujer,Urbano,8,Menor,Venezolana,3081682,2714155,31088231,873049032606584,Sin acueducto,1876,Atlántico
Mujer,Urbano,8,Menor,Venezolana,30534997,553234,31088231,177956088913518,Sin combustible adecuado para cocinar,274,Atlántico
Mujer,Urbano,8,Menor,Venezolana,31088231,0,31088231,0,Sin electricidad,5582,Atlántico
Mujer,Urbano,11,Mayor,Colombiana,1358197,96606938,13678579,706264429952848,Sin combustible adecuado para cocinar,285,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,1360526,73315868,13678579,535990383211589,Sin suministro continuo de agua,2403,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,1365335,252284729,13678579,184437819893426,Sin alcantarillado,2923,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,6418469,726011,13678579,530764928140562,Sin fuente de ingresos,3991,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,6779158,6899421,13678579,504396034120211,Sin refrigerador,4525,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,6886681,6791898,13678579,496535349176256,Hacinamiento,819,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,8186481,227891,1046539,217756815560624,Sin empleo,7158,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,13005805,67277408,13678579,491845008169343,Sin espacio exclusivo para la cocina,3457,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,13678579,0,13678579,0,Sin acueducto,1887,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,13678579,0,13678579,0,Sin electricidad,5593,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,13678579,0,13678579,0,Sin paredes duraderas,6661,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,13678579,0,13678579,0,Sin pisos duraderos,6127,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,13678579,0,13678579,0,Sin recogida de basuras,1353,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Colombiana,13678579,0,13678579,0,Sin sanitario,5059,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1005845,7509735,1756819,427462077766691,Sin fuente de ingresos,3990,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1086488,6703304,1756819,381559170295859,Hacinamiento,818,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1236838,2009974,1437835,139791700716703,Sin empleo,7157,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1300538,4562808,1756819,259719868694498,Sin refrigerador,4524,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1668646,88172604,1756819,501887809728834,Sin espacio exclusivo para la cocina,3456,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1716128,40690353,1756819,231613803129406,Sin suministro continuo de agua,2402,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1756819,0,1756819,0,Sin acueducto,1886,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1756819,0,1756819,0,Sin alcantarillado,2922,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1756819,0,1756819,0,Sin combustible adecuado para cocinar,284,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1756819,0,1756819,0,Sin electricidad,5592,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1756819,0,1756819,0,Sin paredes duraderas,6660,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1756819,0,1756819,0,Sin pisos duraderos,6126,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1756819,0,1756819,0,Sin recogida de basuras,1352,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Retornada,1756819,0,1756819,0,Sin sanitario,5058,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,3085738,9296733,30950347,300375727613005,Sin pisos duraderos,6125,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,18471343,243125,20902593,116313320553101,Sin empleo,7156,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,21895615,9054732,30950347,292556719961815,Sin fuente de ingresos,3989,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,27268469,3681878,30950347,118960798727071,Hacinamiento,817,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,28423343,2527004,30950347,816470329072563,Sin refrigerador,4523,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,29701631,1248716,30950347,403457835222332,Sin espacio exclusivo para la cocina,3455,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,30562595,3598871,30922482,116383639579772,Sin suministro continuo de agua,2401,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,30744339,2060075,30950347,665606430842278,Sin alcantarillado,2921,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,30839365,1109821,30950347,358581117038849,Sin combustible adecuado para cocinar,283,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,30880339,7000808,30950347,226194814552483,Sin sanitario,5057,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,30882939,6740832,30950347,217795037968395,Sin paredes duraderas,6659,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,30922482,2786448,30950347,900296206695195,Sin acueducto,1885,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,30937379,1296777,30950347,418986255630672,Sin recogida de basuras,1351,"Bogotá, D.C."
Mujer,Urbano,11,Mayor,Venezolana,30950347,0,30950347,0,Sin electricidad,5591,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,157286,43510204,2007962,216688383545107,Sin empleo,7155,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,2985354,2934539,5919892,495708198730653,Sin refrigerador,4522,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,3141917,2777975,5919892,469261094628078,Sin fuente de ingresos,3988,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5585094,3347986,5919892,565548493114401,Sin espacio exclusivo para la cocina,3454,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin acueducto,1884,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin alcantarillado,2920,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin combustible adecuado para cocinar,282,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin electricidad,5590,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin paredes duraderas,6658,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin pisos duraderos,6124,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin recogida de basuras,1350,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin sanitario,5056,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,5919892,0,5919892,0,Sin suministro continuo de agua,2400,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Colombiana,17211308,4198762,5919892,709263277100326,Hacinamiento,816,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,29075336,58587791,87663127,66832878320665,Hacinamiento,815,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin acueducto,1883,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin alcantarillado,2919,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin combustible adecuado para cocinar,281,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin electricidad,5589,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin espacio exclusivo para la cocina,3453,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin fuente de ingresos,3987,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin paredes duraderas,6657,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin pisos duraderos,6123,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin recogida de basuras,1349,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin refrigerador,4521,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin sanitario,5055,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Retornada,87663127,0,87663127,0,Sin suministro continuo de agua,2399,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,949230,0,949230,0,Sin electricidad,5588,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,1010603,5021591,1512762,331948515364611,Sin empleo,7154,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,7053648,2438652,949230,256908441578964,Hacinamiento,814,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,9075105,4171949,949230,439508759731572,Sin espacio exclusivo para la cocina,3452,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,9283802,1767369,94605394,186814823687537,Sin suministro continuo de agua,2398,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,9421273,7102696,949230,748258693888731,Sin pisos duraderos,6122,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,9427451,6484948,949230,683179840502302,Sin alcantarillado,2918,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,9453256,39044127,949230,411324199614424,Sin paredes duraderas,6656,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,9454612,3768843,949230,397042128883411,Sin sanitario,5054,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,9476388,1591204,949230,167631027253669,Sin combustible adecuado para cocinar,280,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,60958982,3396402,949230,357806011188016,Sin fuente de ingresos,3986,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,84252933,1067007,949230,11240763566259,Sin refrigerador,4520,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,94605394,3176081,949230,334595514258926,Sin acueducto,1882,"Bogotá, D.C."
Mujer,Urbano,11,Menor,Venezolana,94868469,54533148,949230,574498783224298,Sin recogida de basuras,1348,"Bogotá, D.C."
Mujer,Urbano,13,Mayor,Colombiana,1254544,2305684,14851126,155253143768358,Sin empleo,7163,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,1799124,6507228,2449847,265617730413369,Sin refrigerador,4531,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,1841926,6079205,2449847,248146312810555,Sin espacio exclusivo para la cocina,3463,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2035516,3716626,2407178,154397639061175,Sin suministro continuo de agua,2409,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2164412,28543513,2449847,116511410712587,Sin alcantarillado,2929,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2340666,1091809,2449847,445664157802508,Sin pisos duraderos,6133,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2392581,57265844,2449847,233752736395375,Sin combustible adecuado para cocinar,291,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2402287,47559393,2449847,194132094779796,Sin sanitario,5065,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2407178,426684288,2449847,174167728841842,Sin acueducto,1893,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2427526,22321238,2449847,911127837779257,Sin recogida de basuras,1359,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2429102,20745109,2449847,846792024154978,Sin paredes duraderas,6667,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2449847,0,2449847,0,Sin electricidad,5599,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,2777121,2172135,2449847,886641084116682,Sin fuente de ingresos,3997,Bolívar
Mujer,Urbano,13,Mayor,Colombiana,10280855,1421761,2449847,580346854313759,Hacinamiento,825,Bolívar
Mujer,Urbano,13,Mayor,Retornada,1041027,1018902,1142917,891492558077271,Sin combustible adecuado para cocinar,290,Bolívar
Mujer,Urbano,13,Mayor,Retornada,1090444,52473017,1142917,459114852609595,Sin sanitario,5064,Bolívar
Mujer,Urbano,13,Mayor,Retornada,1094802,48115633,1142917,420989739412398,Sin acueducto,1892,Bolívar
Mujer,Urbano,13,Mayor,Retornada,1111035,31882336,1142917,27895582968842,Sin recogida de basuras,1358,Bolívar
Mujer,Urbano,13,Mayor,Retornada,1124679,182385849,1142917,159579259911262,Sin pisos duraderos,6132,Bolívar
Mujer,Urbano,13,Mayor,Retornada,1124848,180688858,1142917,158094470552105,Sin paredes duraderas,6666,Bolívar
Mujer,Urbano,13,Mayor,Retornada,1142917,0,1142917,0,Sin electricidad,5598,Bolívar
Mujer,Urbano,13,Mayor,Retornada,1596467,9832707,1142917,860316803407422,Sin fuente de ingresos,3996,Bolívar
Mujer,Urbano,13,Mayor,Retornada,5409507,6019667,1142917,52669327693962,Hacinamiento,824,Bolívar
Mujer,Urbano,13,Mayor,Retornada,5982534,51651113,6499045,794749274701129,Sin empleo,7162,Bolívar
Mujer,Urbano,13,Mayor,Retornada,6559746,4388271,1094802,400827820921043,Sin suministro continuo de agua,2408,Bolívar
Mujer,Urbano,13,Mayor,Retornada,7733458,3695716,1142917,323358214113536,Sin espacio exclusivo para la cocina,3462,Bolívar
Mujer,Urbano,13,Mayor,Retornada,8358621,3070552,1142917,268659228972883,Sin alcantarillado,2928,Bolívar
Mujer,Urbano,13,Mayor,Retornada,8864351,2564823,1142917,224410259012684,Sin refrigerador,4530,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,547037,1894755,5659846,334771476114368,Sin sanitario,5063,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,2033672,36261739,5659846,640684198828025,Sin fuente de ingresos,3995,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,2787898,2439936,3031892,804756897673136,Sin empleo,7161,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,3894353,1765493,5659846,311933045528094,Hacinamiento,823,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,4249309,1410537,5659846,249218264949258,Sin espacio exclusivo para la cocina,3461,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,4258314,1401532,5659846,247627232260383,Sin alcantarillado,2927,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,5134707,5251392,5659846,92783301877825,Sin refrigerador,4529,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,5355081,3047654,5659846,538469421252804,Sin pisos duraderos,6131,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,5414131,2457154,5659846,434137960644159,Sin recogida de basuras,1357,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,5448785,2110613,5659846,372909969635216,Sin acueducto,1891,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,5500031,1598149,5659846,282366163319638,Sin combustible adecuado para cocinar,289,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,5589593,7025252,5659846,124124437308012,Sin paredes duraderas,6665,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,5656883,29630122,5659846,52351463273029,Sin electricidad,5597,Bolívar
Mujer,Urbano,13,Mayor,Venezolana,39271078,1521677,5448785,279269048053832,Sin suministro continuo de agua,2407,Bolívar
Mujer,Urbano,13,Menor,Colombiana,126825,4858484,1754099,2769788934376,Sin espacio exclusivo para la cocina,3460,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1164138,5899605,1754099,336332498906846,Sin refrigerador,4528,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1195824,4972523,16930765,293697479115681,Sin suministro continuo de agua,2406,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1343413,4106856,1754099,234129088495005,Sin alcantarillado,2926,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1606746,1473524,1754099,840046086338342,Sin combustible adecuado para cocinar,288,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1646709,1073893,1754099,612219150686478,Sin sanitario,5062,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1727906,26193093,1754099,149325055199279,Sin pisos duraderos,6130,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1742114,11984534,1754099,683230193962826,Sin recogida de basuras,1356,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1754099,0,1754099,0,Sin electricidad,5596,Bolívar
Mujer,Urbano,13,Menor,Colombiana,1754099,0,1754099,0,Sin paredes duraderas,6664,Bolívar
Mujer,Urbano,13,Menor,Colombiana,2025229,15515758,1754099,884542890680629,Sin fuente de ingresos,3994,Bolívar
Mujer,Urbano,13,Menor,Colombiana,4880052,12660935,1754099,721791358412495,Hacinamiento,822,Bolívar
Mujer,Urbano,13,Menor,Colombiana,16930765,61022158,1754099,347883203855655,Sin acueducto,1890,Bolívar
Mujer,Urbano,13,Menor,Colombiana,19979367,0,19979367,0,Sin empleo,7160,Bolívar
Mujer,Urbano,13,Menor,Retornada,1109912,32799622,1437908,22810654089135,Sin refrigerador,4527,Bolívar
Mujer,Urbano,13,Menor,Retornada,1175511,26239697,1437908,182485228540352,Sin combustible adecuado para cocinar,287,Bolívar
Mujer,Urbano,13,Menor,Retornada,1175511,26239697,1437908,182485228540352,Sin sanitario,5061,Bolívar
Mujer,Urbano,13,Menor,Retornada,1437908,0,1437908,0,Sin acueducto,1889,Bolívar
Mujer,Urbano,13,Menor,Retornada,1437908,0,1437908,0,Sin electricidad,5595,Bolívar
Mujer,Urbano,13,Menor,Retornada,1437908,0,1437908,0,Sin paredes duraderas,6663,Bolívar
Mujer,Urbano,13,Menor,Retornada,1437908,0,1437908,0,Sin pisos duraderos,6129,Bolívar
Mujer,Urbano,13,Menor,Retornada,1437908,0,1437908,0,Sin recogida de basuras,1355,Bolívar
Mujer,Urbano,13,Menor,Retornada,26780144,1170107,1437908,813756512934068,Sin suministro continuo de agua,2405,Bolívar
Mujer,Urbano,13,Menor,Retornada,36856549,1069343,1437908,743679706907535,Hacinamiento,821,Bolívar
Mujer,Urbano,13,Menor,Retornada,38664978,1399243,1437908,97311024071081,Sin fuente de ingresos,3993,Bolívar
Mujer,Urbano,13,Menor,Retornada,44024961,9976584,1437908,693826308776361,Sin alcantarillado,2925,Bolívar
Mujer,Urbano,13,Menor,Retornada,90793992,52996808,1437908,368568837505598,Sin espacio exclusivo para la cocina,3459,Bolívar
Mujer,Urbano,13,Menor,Venezolana,210914,3608615,2470001,14609771413048,Sin refrigerador,4526,Bolívar
Mujer,Urbano,13,Menor,Venezolana,1509185,8101055,2319291,349290149446533,Sin suministro continuo de agua,2404,Bolívar
Mujer,Urbano,13,Menor,Venezolana,1652115,8178861,2470001,331127841648647,Sin alcantarillado,2924,Bolívar
Mujer,Urbano,13,Menor,Venezolana,1804809,6651921,2470001,269308433478367,Sin espacio exclusivo para la cocina,3458,Bolívar
Mujer,Urbano,13,Menor,Venezolana,2295316,1746857,2470001,707229268328231,Sin sanitario,5060,Bolívar
